id,Action
1,0.9822189342230558
2,0.9999887211233727
3,0.9999746343055449
4,0.9998569980816683
5,0.9999978843711688
6,0.9999965044835335
7,0.9852108210325241
8,0.9999998799981569
9,0.9987554104300216
10,0.999304877826944
11,0.9999802488709975
12,0.995527982711792
13,0.9999979897213507
14,0.4084749221801758
15,0.9942285404540598
16,0.9995528738654684
17,0.37689298391342163
18,0.8039375692605972
19,0.9999998042871425
20,0.99999978868847
21,0.999977216066327
22,0.9938588496297598
23,0.9999998496113847
24,0.9994370500207879
25,0.9999998288583924
26,0.9132115393877029
27,0.9999872960925131
28,0.999981976374329
29,0.9998719517607242
30,0.9989687401102856
31,0.9999880425448282
32,0.9996982370503247
33,0.9999645710813638
34,0.9999900029952187
35,0.9999880425448282
36,0.9999912601579126
37,0.9992975592031144
38,0.9999774394145788
39,0.9999709629209974
40,0.9996485630981624
41,0.6567095518112183
42,0.9999980823820351
43,0.9997231588058639
44,0.9999976300143771
45,0.9999998252232558
46,0.9954233388416469
47,0.9999999167163836
48,0.9999788887653267
49,0.9999998695622168
50,0.9999847748458706
51,0.9741019774228334
52,0.9999880425448282
53,0.9988017020514235
54,0.9999988037963021
55,0.9999998876859166
56,0.9999986277439348
57,0.999579135037493
58,0.9999928608708615
59,0.9999892087871558
60,0.9999999256294387
61,0.9999958979688017
62,0.9999815471692273
63,0.999977686229613
64,0.9999875680696277
65,0.999975651880959
66,0.99981400067918
67,0.9992710842634551
68,0.9999999142095888
69,0.9997421234438661
70,0.46105092763900757
71,0.9998967890787753
72,0.9999620560411131
73,0.9999999101820549
74,0.9999852594710319
75,0.999967340616422
76,0.9999936267040539
77,0.9999824156802788
78,0.9996824736590497
79,0.9332037568092346
80,0.999977216066327
81,0.9999999142095888
82,0.999977216066327
83,0.9999803952450748
84,0.9999966150321598
85,0.9997470832022373
86,0.9998858180697425
87,0.9999934617208055
88,0.9999832226076251
89,0.9999975502059897
90,0.9895039238035679
91,0.9996861678955611
92,0.5315061211585999
93,0.9999997920589863
94,0.9999762466504762
95,0.9997994738077978
96,0.9999998487001989
97,0.6362212598323822
98,0.9999881311614445
99,0.9999764191088616
100,0.9999997845437463
101,0.9915132280439138
102,0.9999278192772181
103,0.9999849268006074
104,0.9998279159626691
105,0.9572361074388027
106,0.9999044587093522
107,0.9999958730049912
108,0.9999802488709975
109,0.9999892087871558
110,0.999977216066327
111,0.868510827422142
112,0.9999934617208055
113,0.9915132280439138
114,0.9999998771554317
115,0.9999793038368807
116,0.999579135037493
117,0.9802731927484274
118,0.9999793521164975
119,0.9999998594172865
120,0.9999051526901894
121,0.9145408347249031
122,0.99999841736485
123,0.9994967989623547
124,0.9999997857994174
125,0.9998431146086659
126,0.9528415538370609
127,0.9989561428083107
128,0.9476457163691521
129,0.9999942976742204
130,0.9999741319534223
131,0.9999423869267048
132,0.9999998695622168
133,0.999977216066327
134,0.9567648209631443
135,0.9999998771554317
136,0.9999779948211653
137,0.9999902481149547
138,0.9977852853480726
139,0.9999791197242303
140,0.9999998799981569
141,0.9966451679356396
142,0.9999998674147008
143,0.9999834871232451
144,0.999997683304855
145,0.9999990476290463
146,0.9981754104373977
147,0.6040733754634857
148,0.6480893194675446
149,0.9999999256294387
150,0.9999816253475728
151,0.9999997915880527
152,0.9426480904221535
153,0.9999744808392279
154,0.9993050073389895
155,0.999977216066327
156,0.9954242291860282
157,0.9999761202543596
158,0.9999874674349485
159,0.991175938397646
160,0.9997401085856836
161,0.9990561146405526
162,0.9999903049483692
163,0.9999998949735627
164,0.9999802488709975
165,0.9999912601579126
